tourney,Division,Round,Team1,Team2,T1P1,T1P2,T2P1,T2P2,t1score,t2score
turlock9,Expert,Semi-finals,500 free Casr points,Born to Fish,Andrew Kosche,Daniel Lindeen,Archie Powell,Nate Schrag,1,2
turlock9,Expert,1st place,Reverse Osmosis,Born to Fish,Kyle Lew,Trevor Barbosa,Archie Powell,Nate Schrag,2,1
turlock9,Expert,3rd place,500 free Casr points,BelowPar,Andrew Kosche,Daniel Lindeen,Josh Cain,Jacob Martinez,1,0
turlock9,Expert,P5: Semi-finals,Dylantowitz,Double Faulters,Dylan Goldman,Daniel Dantowitz,Luke Christopherson,Matthew Van Winkle,2,1
turlock9,Expert,P5: Semi-finals,Jason/Justin,Yeagerbombs,Justin Rasmussen,Jason Kim,Abe Yeager,Robbie Brisco,1,2
turlock9,Expert,5th place,Dylantowitz,Yeagerbombs,Dylan Goldman,Daniel Dantowitz,Abe Yeager,Robbie Brisco,1,2
turlock9,Expert,7th place,Jason/Justin,Double Faulters,Justin Rasmussen,Jason Kim,Luke Christopherson,Matthew Van Winkle,1,2
turlock9,Expert,P9: Quarter-finals,Chico,Spewage,Nick Ramos,Dylan West,Trevor Buchan,Jakob Seidner,2,1
turlock9,Expert,P9: Quarter-finals,Hog Riiideeeer,Chico D league,Ryan McCargar,Trey Scheid,Ryan Garrigan,Jaden Hughes,2,0
turlock9,Expert,P9: Quarter-finals,Dirty Dogs,CCP,Ryan Leong,Talor Garrison,Ori Paz,G Saucy,1,2
turlock9,Expert,P9: Semi-finals,Hit it Hard,Chico,Tim Gaskin,Brendon Daugherty,Nick Ramos,Dylan West,2,1
turlock9,Expert,P9: Semi-finals,Hog Riiideeeer,CCP,Ryan McCargar,Trey Scheid,Ori Paz,G Saucy,1,2
turlock9,Expert,9th place,Hit it Hard,CCP,Tim Gaskin,Brendon Daugherty,Ori Paz,G Saucy,1,22
turlock9,Expert,11th place,Hog Riiideeeer,Chico,Ryan McCargar,Trey Scheid,Nick Ramos,Dylan West,2,1
turlock9,Expert,P13: Semi-finals,Dirty Dogs,Chico D league,Ryan Leong,Talor Garrison,Ryan Garrigan,Jaden Hughes,2,1
