tourney,Division,Round,Team1,Team2,T1P1,T1P2,T2P1,T2P2,t1score,t2score
sfg2,1.0-3.0 Intermediate Division(WNHZ),Pool,RINC LOVE,Snoopy,Emmanuel Ayumba,Casi Cobb,Elle Lowe,Jolene Lee,9,21
sfg2,4.0-5.0 Expert Division(NHZ),Round of 32,Default Settings,Average Joes,Abe Yeager,Max Zhang,Joseph Kaylor,Joey Carmichael,2,0
sfg2,4.0-5.0 Expert Division(NHZ),Round of 32,Statically Indeterminate,Sponkballers,Cormac Alonzo,Mason Thau,liam llorin,Tiger Sun,21,11
sfg2,4.0-5.0 Expert Division(NHZ),Round of 32,The Untouchaballs,SV Nativz,Rohan Sachdeva,Derrick Chen,Guy Hadas,Ron Arbel,21,16
sfg2,4.0-5.0 Expert Division(NHZ),Round of 32,Littlestitious,Whoís Touching Me,Casper Wu,Daniel Lee,Shea Duty,Luis Natera,0,2
sfg2,4.0-5.0 Expert Division(NHZ),Round of 32,Faking,Dolo Boys,Trey Scheid,Ryan Garrigan,Conner Currie,Chris Heinemeyer,21,5
sfg2,4.0-5.0 Expert Division(NHZ),Round of 32,TexMex,Griddy,JC Meave,Michael Du,Ethan Geller,Carlos Diaz,2,0
sfg2,4.0-5.0 Expert Division(NHZ),Round of 32,Man and Monkey,Spike Bros,Garrett Meredith,Trey Brown,Adam Wulkan,Zach Weiss,2,0
sfg2,4.0-5.0 Expert Division(NHZ),Round of 16,Globo Gym Purple Cobras <U+0001F40D>,Default Settings,Noah Saddik,Zack Duffy,Abe Yeager,Max Zhang,2,0
sfg2,4.0-5.0 Expert Division(NHZ),Round of 16,Goon Squad,Beach Bums,Robbie Brisco,Josh Fragiacomo,Ryan Leong,Sasha Mariniuk,2,1
sfg2,4.0-5.0 Expert Division(NHZ),Round of 16,Homie Hoppin,Statically Indeterminate,Quinn Hufler,Jackson Blackburn,Cormac Alonzo,Mason Thau,1,2
sfg2,4.0-5.0 Expert Division(NHZ),Round of 16,Poo Guys,The Untouchaballs,Schon Siguenza,Troy Mauk,Rohan Sachdeva,Derrick Chen,2,0
sfg2,4.0-5.0 Expert Division(NHZ),Round of 16,Electro-Monkies,Whoís Touching Me,Ryan McCargar,Nathaniel Schrag,Shea Duty,Luis Natera,1,0
sfg2,4.0-5.0 Expert Division(NHZ),Round of 16,Jeff,Faking,Nicolas Ramos,Dylan West,Trey Scheid,Ryan Garrigan,21,16
